CNTRYID	SEQID	PS1_u01a_num_of_created_emails	PS1_u01a_num_of_diff_emails_views	PS1_u01a_num_of_email_views	PS1_u01a_num_of_revisited_emails	PS1_u01a_seq_of_viewed_emails	PS1_u01a_num_help	PS1_u01a_first_interaction_time	PS1_u01a_time_on_task	PS1_u01a_num_cancel	PS1_u01b_num_of_created_emails	PS1_u01b_num_of_diff_emails_views	PS1_u01b_num_of_email_views	PS1_u01b_num_of_revisited_emails	PS1_u01b_seq_of_viewed_emails	PS1_u01b_num_help	PS1_u01b_first_interaction_time	PS1_u01b_time_on_task	PS1_u01b_num_cancel	PS1_u03a_num_help	PS1_u03a_first_interaction_time	PS1_u03a_time_on_task	PS1_u03a_num_switching_environment	PS1_u03a_num_cancel	PS1_u03a_seq_switching_environment	PS1_u06a_num_help	PS1_u06a_first_interaction_time	PS1_u06a_time_on_task	PS1_u06a_num_of_diff_visited_pages	PS1_u06a_num_of_page_revisits	PS1_u06a_num_of_page_visits	PS1_u06a_seq_visited_web_pages	PS1_u06a_seq_time_spent_on_web_pages	PS1_u06a_num_cancel	PS1_u06b_num_help	PS1_u06b_first_interaction_time	PS1_u06b_time_on_task	PS1_u06b_num_of_diff_visited_pages	PS1_u06b_num_of_page_revisits	PS1_u06b_num_of_page_visits	PS1_u06b_seq_visited_web_pages	PS1_u06b_seq_time_spent_on_web_pages	PS1_u06b_num_cancel	PS1_u21_num_help	PS1_u21_first_interaction_time	PS1_u21_time_on_task	PS1_u21_num_cancel	PS1_u04a_num_help	PS1_u04a_first_interaction_time	PS1_u04a_time_on_task	PS1_u04a_num_switching_environment	PS1_u04a_num_cancel	PS1_u04a_seq_switching_environment	PS2_u19a_num_help	PS2_u19a_first_interaction_time	PS2_u19a_time_on_task	PS2_u19a_num_switching_environment	PS2_u19a_num_cancel	PS2_u19a_seq_switching_environment	PS2_u19b_num_help	PS2_u19b_first_interaction_time	PS2_u19b_time_on_task	PS2_u19b_num_switching_environment	PS2_u19b_num_cancel	PS2_u19b_seq_switching_environment	PS2_u07_num_help	PS2_u07_first_interaction_time	PS2_u07_time_on_task	PS2_u07_num_of_diff_visited_pages	PS2_u07_num_of_page_revisits	PS2_u07_num_of_page_visits	PS2_u07_seq_visited_web_pages	PS2_u07_seq_time_spent_on_web_pages	PS2_u07_num_cancel	PS2_u02_num_of_created_emails	PS2_u02_num_of_diff_emails_views	PS2_u02_num_of_email_views	PS2_u02_num_of_revisited_emails	PS2_u02_seq_of_viewed_emails	PS2_u02_num_help	PS2_u02_first_interaction_time	PS2_u02_time_on_task	PS2_u02_num_of_diff_visited_pages	PS2_u02_num_of_page_revisits	PS2_u02_num_of_page_visits	PS2_u02_seq_visited_web_pages	PS2_u02_seq_time_spent_on_web_pages	PS2_u02_num_switching_environment	PS2_u02_num_cancel	PS2_u02_seq_switching_environment	PS2_u16_num_of_created_emails	PS2_u16_num_of_diff_emails_views	PS2_u16_num_of_email_views	PS2_u16_num_of_revisited_emails	PS2_u16_seq_of_viewed_emails	PS2_u16_num_help	PS2_u16_first_interaction_time	PS2_u16_time_on_task	PS2_u16_num_cancel	PS2_u11b_num_of_created_emails	PS2_u11b_num_of_diff_emails_views	PS2_u11b_num_of_email_views	PS2_u11b_num_of_revisited_emails	PS2_u11b_seq_of_viewed_emails	PS2_u11b_num_help	PS2_u11b_first_interaction_time	PS2_u11b_time_on_task	PS2_u11b_num_cancel	PS2_u23_num_of_created_emails	PS2_u23_num_of_diff_emails_views	PS2_u23_num_of_email_views	PS2_u23_num_of_revisited_emails	PS2_u23_seq_of_viewed_emails	PS2_u23_num_help	PS2_u23_first_interaction_time	PS2_u23_time_on_task	PS2_u23_num_of_diff_visited_pages	PS2_u23_num_of_page_revisits	PS2_u23_num_of_page_visits	PS2_u23_seq_visited_web_pages	PS2_u23_seq_time_spent_on_web_pages	PS2_u23_num_switching_environment	PS2_u23_num_cancel	PS2_u23_seq_switching_environment
ZA6712_GB.data	5685	0	4	4	0	u01a_item101|u01a_item102|u01a_item103|u01a_item105	0	20059	55677	0	0	5	6	1	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	28057	110270	0	0	36684	109248	2	0	WB|SS|WB	0	21921	51877	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	33686|3038|15153	0	0	15257	110914	6	5	11	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main	15432|38153|2088|14770|2527|7093|4241|6255|1701|6012|12642	0	0	37129	148636	0	0	25986	32504	2	0	MC|SS|MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	5686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	5687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	5689	0	4	4	0	u01a_item101|u01a_item102|u01a_item103|u01a_item105	0	24835	74576	0	0	5	6	1	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	26565	134440	0	0	49757	192499	4	1	WB|SS|WB|SS|WB	0	71849	222804	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	71849|3116|147839	0	0	34951	175943	6	6	12	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3	41346|36386|1805|25854|2798|5980|2286|13394|2851|24091|5954|13198	0	0	26554	173347	0	0	31254	206756	0	0	MC	0	57999	275193	3	0	SS|MC|SS|MC	0	48829	305581	5	0	MC|SS|MC|SS|MC|SS	0	35918	120607	11	7	18	main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page6|main|unit7page7|u07_pg7_popup6|book=page7	36159|6609|2429|6793|1483|4244|1654|3555|4316|6139|2451|18409|2171|8210|2172|10265|1391|2157	0	0	4	5	1	u02_item101|u02_item101|u02_item102|u02_item103|u02_item104	0	19271	551891	5	32	37	main|unit02page1|main|MC|main|unit02page2|unit02page3|unit02page2|MC|unit02page2|MC|unit02page2|WP|unit02page2|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|unit02page2|unit02page1	4918|10715|2786|21399|1700|4832|13634|6391|13829|15272|11025|5503|4913|1947|23685|2267|4634|76248|31512|2619|4688|2332|6057|1549|6784|1206|6629|1312|5791|22635|3126|2327|9805|7179|1795|2489|7985|41104|24804|2083|4107|1327|1995|1753|69252	17	0	MC|WB|MC|WB|MC|WB|MC|WB|WP|WB|MC|WB|MC|WB|MC|WB|MC|WB	0	1	1	0	u16_item101	0	30884	100780	0	0	12	13	1	u11b_item103|u11b_item113|u11b_item114|u11b_item186|u11b_item146|u11b_item217|u11b_item220|u11b_item241|u11b_item241|u11b_item265|u11b_item289|u11b_item294|u11b_item295	0	14896	157114	0	0	1	1	0	u23_item305	0	20037	115415	7	4	11	main|unit23page5|main|unit23page1|unit23page2|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page2|u023_pg2_txt22_popup	20037|5285|9080|8061|30839|5516|2724|3781|18780|2627|6119|2566	2	0	WB|MC|WB
ZA6712_GB.data	569	0	5	5	0	u01a_item101|u01a_item102|u01a_item103|u01a_item104|u01a_item105	0	26508	62102	0	0	5	6	1	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	27593	78694	0	0	12760	19133	0	0	WB	0	24754	125870	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	24754|2677|98439	0	0	8364	120294	6	13	19	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage3|main	8474|11979|2353|18809|4153|11048|1740|13768|1837|10683|1941|4238|1867|11244|1451|3413|4146|1961|5189	0	0	24052	99839	0	0	13908	361350	13	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	5690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	77733	152850	1	0	SS|MC	0	60310	197085	1	0	MC|SS	0	58955	109620	9	5	14	main|unit7page4|main|unit7page1|main|unit7page2|main|unit7page3|main|unit7page6|main|unit7page7|u07_pg7_popup6|book=page7	59145|10329|1690|3446|2003|2026|2061|2370|1699|6144|1964|3162|3906|9675	0	0	4	8	4	u02_item101|u02_item102|u02_item103|u02_item104|u02_item101|u02_item102|u02_item103|u02_item104	0	63713	392726	5	23	28	main|unit02page1|unit02page2|unit02page3|unit02page1|unit02page3|unit02page1|MC|unit02page1|unit02page3|MC|unit02page3|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|MC|WP|unit02page1|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3	7077|6252|10231|14057|19348|3386|7981|33933|3600|9411|9433|1749|2594|10314|3056|2411|14247|3069|6750|13477|3912|6904|1442|2935|4351|1696|42224|11087|2057|6205|7970|3586|5901|1973|1056	15	0	MC|WP|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WP|WB|MC|WB	0	3	5	2	u16_item101|u16_item102|u16_item104|u16_item102|u16_item101	0	33734	191175	0	0	1	1	0	u11b_item703	0	11916	71611	0	0	0	0	0		0	23330	142383	8	11	19	main|unit23page1|unit23page12|unit23page1|main|unit23page5|MC|unit23page5|main|unit23page1|unit23page13|unit23page1|main|unit23page10|main|unit23page9|main|unit23page5|u023_pg5_txt5_popup|unit23page5	23546|15662|13539|585|6630|4848|16214|1934|4164|10446|6227|5223|2456|4449|1703|7932|7273|4524|3678|1350	2	0	WB|MC|WB
ZA6712_GB.data	5691	0	2	2	0	u01a_item101|u01a_item105	0	52118	113522	0	3	10	20	10	u01b_item101|u01b_item101|newmail1|u01b_item101|newmail2|u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item101|u01b_item102|newmail3|u01b_item102|u01b_item103|item0|item5|item0|item5	1	47758	1094952	0	1	56690	344914	4	1	WB|SS|WB|SS|WB	0	89842	241712	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	109759|5798|126155	0	0	52431	319120	6	4	10	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8	52643|93799|7648|72830|8694|25602|17094|24166|2749|13895	1	0	39521	321869	0	0	40428	420494	12	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	5693	0	2	2	0	u01a_item101|u01a_item104	0	41255	99738	0	0	1	1	0	u01b_item101	0	18412	39665	0	0	43501	55808	0	0	WB	0	0	39509	1	0	1	u06a_default	39509	0	0	21782	40831	2	0	2	main|unit06bpage7	21910|18921	0	0	61155	80482	0	0	0	20016	0	0	MC	0	71048	100124	1	0	SS|MC	0	0	53214	0	0	MC	0	0	43211	1	0	1	main	43211	0	0	1	1	0	u02_item101	0	23654	43328	0	0	0			0	0	MC	0	2	2	0	u16_item101|u16_item102	0	36506	66167	0	0	0	0	0		0	18379	39108	0	0	0	0	0		0	35571	157214	6	9	15	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|unit23page1|unit23page2|unit23page12|u023_pg12_txt6_popup|unit23page12|unit23page2|u023_pg2_txt22_popup|unit23page2|u023_pg2_txt22_popup|unit23page2	38253|15147|5426|4124|18112|7164|35792|4717|2504|4418|5173|4736|7374|2739|1535	0	0	WB
ZA6712_GB.data	5694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	5695	0	5	8	3	u01a_item101|u01a_item102|u01a_item105|u01a_item102|u01a_item103|u01a_item105|u01a_item104|u01a_item101	0	18878	89779	0	0	5	10	5	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item103|u01b_item104|u01b_item105|u01b_item104|u01b_item105	0	41199	187179	0	0	71328	156732	2	0	WB|SS|WB	0	32751	140122	2	1	3	u06a_default|u06a_default_txt6_popup|u06a_default	47868|4369|87885	0	0	13679	137823	10	9	19	main|unit06bpage1|unit06bpage2|unit06bpage1|main|unit06bpage3|unit06bpage4|unit06bpage3|main|unit06bpage5|u06b_pg5_txt5_popup|unit06bpage5|unit06bpage6|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main	13875|37619|6147|1078|2035|6737|4793|1920|2186|10902|2133|7218|5747|1147|3064|7483|2660|12762|8317	0	0	30871	131426	0	0	25134	370724	21	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS	0	84259	102954	3	0	SS|MC|SS|MC	0	34312	198005	5	0	MC|SS|MC|SS|MC|SS	0	28774	153385	14	14	28	main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page6|u07_pg6_txt12_popup|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page6|main|unit7page4|unit7page5|unit7page4|u07_pg4_popup6|book=page4	28998|8135|3662|1815|1648|6515|1833|3013|4492|2256|1388|12140|4099|11548|3519|3227|2096|16182|3351|2450|1116|8023|2022|4104|6398|6048|1174|2133	0	0	4	7	3	u02_item101|u02_item102|u02_item104|u02_item103|u02_item102|u02_item103|u02_item104	0	54368	405515	3	23	26	main|unit02page3|MC|unit02page3|WP|MC|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3	6802|30593|14964|27431|3618|5581|13858|62701|36686|3855|7501|2542|2527|6049|27780|1668|5327|305|2109|6955|2448|7202|2423|7192|23472|15604|1979|5471|3110|4874|1611|2160	13	0	MC|WP|WB|MC|WB|WP|MC|WB|MC|WB|MC|WB|MC|WB	0	4	6	2	u16_item101|u16_item101|u16_item103|u16_item102|u16_item101|u16_item104	0	24723	357081	1	0	3	9	6	u11b_item701|u11b_item702|u11b_item701|u11b_item703|u11b_item702|u11b_item701|u11b_item703|u11b_item702|u11b_item703	0	12264	163046	0	0	1	1	0	u23_item305	0	15532	170119	10	11	21	main|unit23page1|MC|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|main|unit23page5|u023_pg5_txt5_popup|unit23page5|u023_pg5_txt4_popup|unit23page5|u023_pg5_txt6_popup|unit23page5|main|unit23page1|unit23page2|MC|unit23page2|u023_pg2_txt22_popup	15764|12561|48601|9669|7910|2919|1444|11192|1872|5790|3303|5761|2468|872|1710|1471|1391|1047|2171|2508|15898|3857|6522|3418	6	0	WB|MC|WB|MC|WB|MC|WB
ZA6712_GB.data	5696	0	4	5	1	u01a_item101|u01a_item102|u01a_item103|u01a_item103|u01a_item105	0	42232	99098	0	1	6	7	1	u01b_item101|newmail1|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	36988	198406	0	0	47335	216489	6	0	WB|SS|WB|SS|WB|SS|WB	0	46551	175034	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	46551|4591|123892	0	0	12179	114440	6	5	11	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main	17948|11013|7824|8834|2773|11510|4399|15245|8750|7812|18332	0	0	36431	151990	0	0	38862	121811	1	0	MC|SS	0	27380	127296	3	0	SS|MC|SS|MC	0	64317	259016	6	0	MC|SS|MC|SS|MC|SS|MC	0	21008	129356	10	6	16	main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|unit7page5|unit7page4|u07_pg4_popup6|book=page4	21173|16506|2875|3989|3604|6390|2514|4055|4512|3470|3174|20952|10902|13341|2160|9739	0	0	3	6	3	u02_item101|u02_item101|u02_item102|u02_item103|u02_item101|u02_item101	0	16065	236853	2	3	5	main|MC|main|unit02page1|WP|unit02page1|MC|WP|unit02page1|WP|MC	2448|3257|7680|8187|1396|1339|8499|2091|13227|2169|49338	11	0	MC|WP|WB|MC|WB|WP|WB|MC|WP|WB|WP|MC	2	4	7	3	u16_item101|u16_item104|newmail1|u16_item104|u16_item101|newmail2|u16_item101	0	2985	170336	0	0	1	1	0	u11b_item220	0	47499	64412	0	0	1	1	0	u23_item305	0	35635	149948	6	4	10	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|unit23page2|MC|unit23page2|u023_pg2_txt22_popup	35789|15016|5109|3802|4709|13588|3360|6381|28115|4174|21763|8142	4	0	WB|MC|WB|MC|WB
ZA6712_GB.data	5697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	5698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	5699	0	3	3	0	u01a_item101|u01a_item103|u01a_item105	0	34582	100396	0	0	5	13	8	u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item104|u01b_item102|u01b_item104	1	22368	269880	0	0	68231	104444	2	0	WB|SS|WB	0	77415	132348	1	0	1	u06a_default	132348	0	0	20938	135557	9	14	23	main|unit06bpage1|unit06bpage2|unit06bpage1|main|unit06bpage3|unit06bpage4|unit06bpage3|main|unit06bpage5|main|unit06bpage5|unit06bpage6|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main|unit06bpage3|unit06bpage4	21141|27554|5165|1276|2569|7552|6659|571|2214|4344|1460|1898|3321|1237|3399|6130|1713|11374|2030|8976|5572|2501|6901	0	0	19748	203040	0	0	29641	287341	1	0	MC|SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	83776	161475	1	2	SS|MC	0	0	82203	0	0	MC	0	0	6923	1	0	1	main	6923	0	0	0	0	0		0	0	6390	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	0	4144	0	0	0	0	0		0	0	5498	0	0	0	0	0		0	0	21334	1	0	1	main	21334	0	0	WB
ZA6712_GB.data	5700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	74093	255655	1	0	SS|MC	0	102976	300390	5	0	MC|SS|MC|SS|MC|SS	0	90163	308071	10	19	29	main|unit7page2|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|u07_pg4_popup6	90385|13864|2675|16560|6024|3286|4733|7407|5601|6249|4387|11194|6466|10966|12234|3187|6246|5375|17995|3739|7536|9533|1981|5287|7158|11240|5111|18685|2967	0	0	4	4	0	u02_item101|u02_item102|u02_item103|u02_item104	0	61529	160010	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	58861	151062	0	0	0	0	0		0	17701	69903	0	0	0	0	0		0	26692	70001	2	1	3	main|unit23page5|main	31565|14190|24246	0	0	WB
ZA6712_GB.data	5701	0	1	1	0	u01a_item101	0	45832	69720	0	0	1	1	0	u01b_item101	0	50716	117319	0	0	37923	44533	0	0	WB	0	30762	108716	1	0	1	u06a_default	108716	0	0	13271	91970	4	3	7	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main	13465|33167|6694|11557|2686|19366|5035	0	0	0	24661	0	0	0	14555	0	0	MC	1	165136	264846	1	1	SS|MC	0	56199	118175	2	0	MC|SS|MC	0	23074	100590	7	3	10	main|unit7page2|main|unit7page4|main|unit7page6|main|unit7page1|u07_pg1_popup6|book=page1	23313|15055|6747|13473|4480|17287|4150|8152|2596|5337	0	0	0	0	0		0	0	20154	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	0	31498	0	0	5	5	0	u11b_item294|u11b_item241|u11b_item217|u11b_item114|u11b_item103	0	22224	218383	0	0	0	0	0		0	16325	45293	2	0	2	main|unit23page5	16325|28968	0	0	WB
